date,url,content,title
2016-12-23,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B18da395a-8ed8-45df-8c13-d14e0b2ad878%7D,为保障能源稳定供应，优化煤炭产业结构，解决资源枯竭矿区矿井生产接续、人员转移安置问题，根据煤矿建设项目减量置换有关要求，近期国家发展改革委核准了内蒙古白音华四号露天矿二期工程（井工矿）项目。矿井建设规模500万吨/年，项目总投资22.19亿元（不含矿业权费用）。,内蒙古白音华四号露天矿二期工程（井工矿）项目通过核准
2017-1-18,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B25ad1726-9b15-444b-b1e4-1c5d0e6abae6%7D,"国家发展改革委 财政部 国家能源局关于
试行可再生能源绿色电力证书核发及
自愿认购交易制度的通知
发改能源〔2017〕132号
各省、自治区、直辖市发展改革委、财政厅（局）、能源局、物价局，国家能源局各派出机构，国家电网公司、南方电网公司、内蒙古电力公司，华能、大唐、华电、国电、国电投、神华、三峡、华润、中核、中广核、中节能集团公司，水电总院、电规总院、各有关协会、国家可再生能源中心：
　　为引导全社会绿色消费，促进清洁能源消纳利用，进一步完善风电、光伏发电的补贴机制，拟在全国范围内试行可再生能源绿色电力证书核发和自愿认购，现将有关要求通知如下：
　　一、建立可再生能源绿色电力证书自愿认购体系。可再生能源绿色电力证书交易制度是完善可再生能源支持政策和创新发展机制的重大举措，有利于促进清洁能源高效利用和降低国家财政资金的直接补贴强度，对凝聚社会共识、推动能源转型具有积极意义。鼓励各级政府机关、企事业单位、社会机构和个人在全国绿色电力证书核发和认购平台上自愿认购绿色电力证书，作为消费绿色电力的证明。
　　根据市场认购情况，自2018年起适时启动可再生能源电力配额考核和绿色电力证书强制约束交易。
　　二、试行可再生能源绿色电力证书的核发工作。绿色电力证书是国家对发电企业每兆瓦时非水可再生能源上网电量颁发的具有独特标识代码的电子证书，是非水可再生能源发电量的确认和属性证明以及消费绿色电力的唯一凭证。从即日起，将依托可再生能源发电项目信息管理系统，试行为陆上风电、光伏发电企业（不含分布式光伏发电，以下同）所生产的可再生能源发电量发放绿色电力证书。
　　风电、光伏发电企业通过可再生能源发电项目信息管理系统，依据项目核准（备案）文件、电费结算单、电费结算发票和电费结算银行转账证明等证明材料申请绿色电力证书，国家可再生能源信息管理中心按月核定和核发绿色电力证书。
　　三、完善绿色电力证书的自愿认购规则。绿色电力证书自2017年7月1日起正式开展认购工作，认购价格按照不高于证书对应电量的可再生能源电价附加资金补贴金额由买卖双方自行协商或者通过竞价确定认购价格。
　　风电、光伏发电企业出售可再生能源绿色电力证书后，相应的电量不再享受国家可再生能源电价附加资金的补贴。
　　绿色电力证书经认购后不得再次出售，国家可再生能源信息管理中心负责对购买绿色电力证书的机构和个人核发凭证。
　　四、做好绿色电力证书自愿认购责任分工。国家可再生能源信息管理中心依托可再生能源发电项目信息管理系统，建设和管理全国绿色电力证书核发和认购平台，做好风电、光伏发电企业的绿色电力证书核发工作，并组织开展全国绿色电力证书认购工作。国家可再生能源信息管理中心定期统计并向全社会发布风电、光伏发电企业绿色电力证书的售卖信息。
　　各风电、光伏发电企业负责按照相关要求及时在国家能源局可再生能源发电项目信息管理系统填报信息；各电网企业负责做好补贴核减工作，并协助做好发电项目结算电量的复核。
　　各单位要高度重视本项工作，认真贯彻落实相关要求，按照职责分工加快推进相关工作，促进可再生能源产业持续健康发展。
　　附件：绿色电力证书核发及自愿认购规则（试行）
　　
国家发展改革委
财  政  部
国家能源局
2017年1月18日",关于试行可再生能源绿色电力证书核发及自愿认购交易制度的通知(发改能源〔2017〕132号)
2017-1-23,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bd2a95217-b059-4b20-b06c-2cf9daf65c75%7D,"关于印发《地热能开发利用“十三五”规划》的通知
发改能源〔2017〕158号 
各省、自治区、直辖市及新疆生产建设兵团发展改革委（能源局）、国土资源厅，国家能源局各派出机构，国家电网公司、南方电网公司，国家地热能中心、中国地质调查局、中国能源学会地热专委会、国家可再生能源中心：
　　为促进地热能产业持续健康发展，推动建设清洁、低碳、安全、高效的现代能源体系，按照《可再生能源法》要求，根据《能源发展“十三五”规划》和《可再生能源发展“十三五”规划》，我们组织编制了《地热能开发利用“十三五”规划》，现印发你们，请结合实际贯彻落实。
 
　　附件：地热能开发利用“十三五”规划
 
国家发展改革委
国家能源局
国土资源部
2017年1月23日",关于印发《地热能开发利用“十三五”规划》的通知(发改能源〔2017〕158号)
2017-3-16,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bef4421af-6057-4772-a021-14b89f723846%7D,为保障能源稳定供应，优化煤炭产业结构，解决资源枯竭矿区矿井生产接续、人员转移安置问题，根据煤矿建设项目减量置换有关要求，近期国家发展改革委核准了陕西榆神矿区曹家滩煤矿项目。矿井建设规模1500万吨/年，配套建设选煤厂，一期投产规模800万吨/年，项目总投资63.41亿元（不含矿业权费用）。,陕西榆神矿区曹家滩煤矿项目通过核准
2017-3-16,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Bffcc460d-ae05-4a5c-a7e0-a9c096625448%7D,为保障能源稳定供应，优化煤炭产业结构，解决资源枯竭矿区矿井生产接续、人员转移安置问题，根据煤矿建设项目减量置换有关要求，近期国家发展改革委核准了陕西彬长矿区孟村煤矿项目。矿井建设规模600万吨/年，配套建设选煤厂，初期投产规模400万吨/年，项目总投资40.4亿元（不含矿业权费用）。,陕西彬长矿区孟村煤矿项目通过核准
2017-3-16,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B1a9343e2-f87a-4306-9ca7-1c91ddb7be34%7D,为保障能源稳定供应，优化煤炭产业结构，解决资源枯竭矿区矿井生产接续、人员转移安置问题，根据煤矿建设项目减量置换有关要求，近期国家发展改革委核准了山西离柳矿区三交一号煤矿项目。矿井建设规模600万吨/年，配套建设选煤厂，项目总投资94.14亿元（不含矿业权费用）。,山西离柳矿区三交一号煤矿项目通过核准
2004-1-12,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B24dce49f-945b-4143-ae9e-b312385781b3%7D,"发改能源[2004]71号


国家发展改革委关于抽水蓄能电站
建设管理有关问题的通知

 
 
各省、自治区、直辖市计委（发展改革委），国家电网公司、南方电网公司：
　　抽水蓄能电站是具有调峰、填谷、调频、调相和事故备用等多种作用的特殊电源，具有运行灵活和反应快速的特点，对确保电力系统安全、稳定和经济运行具有重要作用。近年来，我国抽水蓄能电站建设取得了很大成绩，到2002年底，全国已建成抽水蓄能电站570万千瓦，在建抽水蓄能电站750万千瓦。随着经济的发展和人民生活水平的提高，电力系统运行的可靠性和安全性要求将不断提高，因此，为满足电网安全、稳定和经济运行的需要，建设适当比例的抽水蓄能电站是必要的。电力体制实行“厂网分开”改革后，抽水蓄能电站建设和管理面临的环境发生了很大的变化，为了规范抽水蓄能电站的建设和管理，促进抽水蓄能电站的健康有序发展，提高电力系统的安全性、经济性和可靠性，现将抽水蓄能电站建设与管理的有关要求通知如下：
　　一、抽水蓄能电站建设实行区域统一规划。
　　抽水蓄能电站要根据各电力系统的不同特点和厂址资源条件，与电网和常规电源统一纳入电力中长期发展规划，按照区域电网范围进行统一配置。抽水蓄能电站建设要有利于提高电力系统效率，降低电力系统运行成本，与发挥已有火电机组调峰能力、优先开发调节性能好的常规水电站、加强用电侧管理等措施统筹考虑。
　　二、认真做好抽水蓄能电站的选点工作。
　　抽水蓄能电站在电力系统中主要承担调峰、调频、调相和事故备用作用，要求距负荷中心近，地形地质条件和技术指标优越，工程规模适当，经济指标明显优于常规电站，对自然和生态环境影响小。各地区要按上述原则，认真做好抽水蓄能电站的选点工作，优先考虑与常规水电站相结合，确保抽水蓄能电站布局合理，规模适宜，建设条件优良。
　　三、抽水蓄能电站主要由电网经营企业进行建设和管理。
　　抽水蓄能电站主要服务于电网，为了充分发挥其作用和效益，抽水蓄能电站原则上由电网经营企业建设和管理，具体规模、投资与建设条件由国务院投资主管部门严格审批，其建设和运行成本纳入电网运行费用统一核定。发电企业投资建设的抽水蓄能电站，要服从于电力发展规划，作为独立电厂参与电力市场竞争。
　　请各省（区、市）计委（发展改革委），各有关电网公司、发电公司，按上述要求，认真做好抽水蓄能电站建设的研究论证及发展规划工作，促进抽水蓄能电站建设的健康有序发展，确保电网的安全、经济和可靠运行，提高电力系统安全运行水平和效率。
 
 
国家发展改革委
二○○四年一月十二日
 
主题词：电站  建设  管理  通知",关于抽水蓄能电站建设管理有关问题的通知(发改能源[2004]71号)
2005-7-15,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B5d4538f1-348b-4251-bfca-cf473aab3889%7D,"2005/06/21
－－－－－－－－－－－－－－－－－－－－－－
    为了研究落实浙江省全国人大代表提出的完善新安江水库调度、充分发挥水库综合效能的建议，促进新安江水库综合利用效益的进一步发挥，我委能源局徐锭明同志带队于2005年6月12日赴新安江水库电站进行了调研。
    新安江水电站位于浙江省建德县境内的钱塘江支流新安江上，是我国“一五”计划重点建设工程和第一座自行设计、自制设备和自己建设的大型水电站。电站装机为9×9万千瓦，共81万千瓦，设计年发电量17亿千瓦时，大坝为混凝土重力坝，最大坝高105米，水库总库容178亿立方米，调节库容103亿立方米，具有多年调节能力，是一座以发电为主，兼有防洪、灌溉、渔业、航运、旅游等综合效益的水库电站。电站于1957年开工建设，正值“大跃进”期间，在周恩来总理等国家领导人的直接关怀下，广大水电建设者克服物资供应紧缺、施工技术落后等困难，日夜奋战，在开工之后的第三年（1960年）顺利实现首台机组投产发电，但因受当时条件限制，最后一台机组于1977年投产发电。
    新安江电站已累计为浙江及华东地区提供电力700亿千瓦时，并一直承担着华东电网的调频、调峰和事故备用任务，为确保浙江及华东电网的安全稳定运行起到了重要作用。新安江水库库容大，通过水库的调蓄可以使100年一遇洪水削减为20年一遇洪水、20年一遇洪水削减为5年一遇洪水，大大减轻了下游地区城市及30万亩农田的洪水灾害。同时，新安江电站在钱塘江压潮供水、灌溉、航运、渔业及旅游业等方面，也发挥了积极作用。水库的形成，显著改善了库区局部生态环境，水位抬高形成了千岛奇观，使新安江水库成为全国著名的风景旅游区，并促进了库区航运和渔业的发展。新安江电站的建设对促进流域地区以及华东地区经济和社会的发展发挥了重要作用，并为我国培养了大批的水利水电建设人才，为新中国水电的快速发展奠定了基础。
改革开放以来，随着经济社会的快速发展，新安江下游建德、桐庐、富阳及杭州等地区的城市规模不断扩大，防洪、供水需求日益提高，由于防洪、供水与发电存在一定的矛盾，浙江省人大代表多次提出要求调整新安江水库调度运行方式，以充分发挥水库综合效益。为此能源局局长徐锭明同志带队，会同委办公厅、电监会、水利部、国家电网公司及水电水利规划设计总院、华东电监局、华东电网公司等单位和部门赴新安江水库电站进行了调研，详细了解了电站的规划设计、调度运行及目前综合利用要求等情况，并与浙江省发展改革委、水利厅、移民办、电力公司、电力调度中心及新安江电厂等进行了座谈，深入交换了意见。
    针对新安江水电站目前调度运行方面出现的新问题，徐锭明同志提出，要全面、客观地分析新安江电站的作用和综合利用的新要求，尊重历史，实事求是，以科学的态度，统筹考虑，兼顾各方利益，进一步加强协调，通过综合治理，使新安江电站整体功能最优、整体效益最佳，促进华东电网的安全和流域地区经济和社会的和谐发展。
座谈会上，大家围绕人大代表提出的建议，发表了各自的意见和建议，交流了思想，加深了理解，并初步达成了通过进一步加强协调、合作，完善调度运行规则的方式，共同促进水库综合利用充分发挥的共识。根据这次调研的情况，我委近期已以发改办能源【2005】1344号文正式委托水电水利规划设计总院会同浙江省有关部门及电网公司对建议中提到的问题进行深入研究论证，按照“整体功能最优，整体效益最佳”的原则，提出完善新安江水电站运行调度方式的具体措施和建议。",能源局组织深入调查，研究落实人大建议
2006-6-12,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B20c7a516-fa25-43cc-acbd-9cdf70a8a764%7D,"各省、自治区、直辖市及新疆生产建设兵团发展改革委、经委（经贸委、工业办）、煤炭局（行业办）、国土资源厅（局）安全生产监督管理局、建设厅（建委、建管局），各省级煤矿安全监察机构，神华集团公司、中煤能源集团公司：
    近年来，国家采取一系列政策措施，加快大中型煤矿建设，保障了国民经济和社会发展对煤炭的需要，促进了煤炭工业健康发展。但一个时期以来，有的地方制定不切合实际的煤炭发展规划及生产建设指标，越权核准煤矿建设项目，部分企业违反项目核准和建设程序、擅自开工建设，导致煤矿建设规模过大，勘查、设计、施工质量下降，安全事故和隐患增加。为贯彻落实《国务院关于促进煤炭工业健康发展的若干意见》(国发[2005]18号)和《国务院关于预防煤矿生产安全事故的特别规定》（国务院令第446号），加强煤矿建设项目管理，规范建设程序，保障煤矿建设和生产安全，现将有关事项通知如下：
    一、加强地质勘查管理
    各级国土资源管理部门要加强对煤炭地质勘查工作的管理，提高勘查地质报告质量。煤炭地质勘查工作要坚持煤炭、煤层气资源综合勘查、评价和储量认定的原则，加快推进采煤采气一体化。煤炭地质勘查工作必须由具有相应资质的地质勘查单位承担。勘查单位要严格按照《煤、泥炭地质勘查规范》（DZ/T0215-2002）开展地质勘查工作，提交的井田勘查地质报告应达到规范要求。评审单位要严格按照有关规定进行评审，对煤炭储量、构造、瓦斯、水文等开采条件等是否满足煤矿设计需要提出明确的评审意见，并对评审结论负责。
    对井田勘探地质报告达不到规范要求的，建设单位不得委托设计单位开展初步设计，设计单位也不得接受委托；国土资源管理部门不得通过开发利用方案审查。
    二、严格建设项目（新建、改扩建）核准
    各产煤省（区、市）和中央管理企业要依据煤炭勘查程度和建设条件，适时组织编制煤炭矿区总体规划。经批准的总体规划，是矿区内各煤炭单项工程开发建设的基本依据。
    各产煤省（区、市）和中央管理企业要严格执行《国务院关于投资体制改革的决定》（国发［2004］20号）和《企业投资项目核准暂行办法》（国家发展改革委令第19号）的有关规定，规范煤炭项目前期工作及核准程序；在国家规划矿区内开展煤炭项目前期工作时，可就项目是否符合国家煤炭发展规划和产业政策等问题，向国家发展改革委提出咨询。国家发展改革委将依据有关规定出具咨询复函。国家规划矿区内的煤炭开发项目申请报告，由项目所在地省（区、市）发展改革委（含具有投资管理职能的经贸委、经委与发展改革委联合）或项目所属中央管理企业初审后报送国家发展改革委，由国家发展改革委核准或报请国务院核准（简称“国家核准”）。国家规划矿区以外的煤炭项目由省级发展改革委或省级政府指定的部门会同省级发展改革委核准。国家核准煤炭规划矿区主要包括大型煤炭基地建设规划划定的矿区和有关省（区、市）具有开发潜力的矿区。国家核准煤炭规划矿区目录详见附件。
    煤矿项目核准的建设规模和开拓布署等主要内容在初步设计、建设施工阶段发生重大变化调整的，建设单位应及时以书面形式向原项目核准、审批部门报告。由原项目核准、审批部门根据项目调整的具体情况，出具书面意见或要求其重新办理核准、审批手续。
    省级煤矿项目核准机关要严格执行项目核准的有关规定，不得越权核准煤矿项目。煤矿建设项目要按照核准批复的建设规模进行设计与建设，建设和设计单位不得擅自扩大生产环节能力。煤矿建设项目移交生产后原则上三年内不得申请改扩建，也不能通过生产能力核定扩大规模。
    三、严把设计质量关
    项目核准批复文件、评审备案的井田勘探（精查）地质报告和安全预评价报告是矿井初步设计和安全设施设计的重要依据。
    建设单位要根据煤矿建设规模，委托具有相应资质的同一设计单位承担初步设计与安全设施设计。设计单位不得承接与本单位资质不符的煤矿设计；不得转包设计业务和挂靠设计资质。设计中要严格执行有关法规、规程、规范的规定，严把设计质量关。安全设施设计按有关规定报煤矿安全监察机构审查。
    煤矿初步设计应按照批准的煤矿安全设施设计修改和完善。煤矿初步设计由所在地的省级政府指定的部门会同省级发展改革委审查，省级政府未指定审查部门的，由省级发展改革委会同同级煤炭行业管理部门审查。
    四、规范施工和监理招投标
    建设单位要按有关规定，通过招投标方式，结合煤矿建设施工的灾害特点，确定施工和监理单位，减少招标工程标段；建设单位、设计单位在编制工程概预算时，应当依据工程造价管理机构测定的相应费率，合理确定工程安全防护、文明施工措施费。招标方或具有资质的中介机构编制招标文件时，应当按照有关规定并结合工程实际单独列出安全防护、文明施工措施项目清单。
    参与投标的设计、施工和监理单位，必须具备建设行政主管部门颁发的相应资质证书，施工单位必须具有建设行政主管部门核发的安全生产许可证。
    省级发展改革委、煤炭行业管理部门要严格按照工程建设项目招投标规定，加强对煤矿建设项目招投标活动的监管。
    五、实行项目开工备案
    煤矿建设项目开工前，建设单位应将项目核准、初步设计和安全设施设计批复文件，采矿许可证，设计、施工和监理单位资质证，施工企业安全生产许可证，中标文件，工程质量监督手续，保证安全施工的措施，以及拟开工日期等，向省级发展改革委、煤炭行业管理部门、煤矿安全监管部门和煤矿安全监察机构告知备案，有关部门应出具备案回执。
    六、明确安全监管责任
    建设、设计、施工、监理等单位，必须遵守安全生产法律、法规的规定，保障建设工程施工安全，依法承担建设工程安全生产责任。
    建设单位对煤矿建设施工安全负相应的管理责任。建设单位或总承包单位必须为施工单位提供必要的施工安全条件和有关技术资料，加强施工过程日常安全监督管理，协助施工单位做好高瓦斯、突出矿井瓦斯抽采与安全监测监控工作，及时协调解决存在的安全问题；不得随意压减设计周期、施工工期和工程造价。建设单位要向省级煤炭行业管理部门和煤矿安全监察机构每半年报送一次工程进展情况，对施工期间发生的安全事故应按规定及时上报项目所在地的煤矿安全监管、监察机构，事故在建设单位统计上报。
    施工单位对煤矿建设施工负安全生产管理主体责任。施工单位应当建立健全安全生产责任制度和安全生产教育培训制度，制定安全生产规章制度和操作规程，保证安全投入，对建设工程进行定期和专项安全检查，并做好安全检查记录。煤矿施工现场应配齐专职安全管理人员和专业技术人员，按规定配备施工技术装备和安全防护设施。在高瓦斯、突出矿井井巷施工过程中，要采取瓦斯抽采和安全监测监控等有效措施，企业负责人、项目负责人、专职安全生产管理人员、特种作业人员必须经有关部门考核合格后，持证上岗。不得转包工程和挂靠施工资质。
    工程监理单位对煤矿安全施工承担监理责任。工程监理单位应根据煤矿建设特点，配备相应的监理人员，按照法律、法规和工程建设强制性标准实施监理，审查施工组织设计中的安全技术措施或专项施工方案是否符合工程建设强制性标准。实施监理过程中，发现存在安全事故隐患的，应当要求施工单位整改；情节严重的，应当要求施工单位暂时停止施工，并及时报告建设单位。施工单位拒不整改或者不停止施工的，工程监理单位应及时向煤矿安全监管部门报告。
    省级发展改革委（经贸委）、煤炭行业管理部门、煤矿安全监管部门和煤矿安全监察机构应将煤矿建设工程安全生产纳入日常监督检查范围，对未经或越权核准、未审批安全设施设计的项目，责令建设单位停止施工；对新建煤矿边建设、边生产的，改扩建煤矿施工与生产区域交叉、不能保障安全生产的，责令建设单位停止生产；对施工、监理单位资质不符合规定的，要责成建设单位予以清退；对违规行为要依法追究有关单位和人员责任。
    七、规范竣工验收程序
    煤矿项目按设计要求建成后，建设单位应组织有关单位编制联合试运转（含试生产）方案及安全保障措施，方可进行联合试运转。联合试运转结束后，应编制联合试运转总结报告，向有关部门申请安全、环保、消防等专项验收。各专项验收合格后，方可进行建设项目竣工验收。
    国家核准煤炭规划矿区内煤炭项目由国家发展改革委组织验收，国家规划建设矿区以外的煤炭项目由省级发展改革委或省级政府指定的部门会同省级发展改革委组织验收。竣工验收通过后，方可申请办理煤炭生产许可证，正式投入生产。
    八、严格各类资质管理
    各有关部门要加强对从事煤炭行业的地质勘查、评审、咨询、设计、施工、监理、安全评价等单位的资质管理。对取得资质的单位，要加强日常监督管理，建立业绩考核档案，对违规单位依情节轻重，分别给予通报批评、降级或取消资质的处罚。各有关单位对煤矿建设工程的质量实行终身负责制，发生事故的，要依据调查情况和责任划分，分别予以追究和处理。

 
 
国家发展改革委
国土资源部
建   设   部
安全监管总局
煤矿安监局
二○○六年六月十二日",关于加强煤炭建设项目管理的通知
2007-8-31,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7Be785afc5-ac55-40aa-9491-3383614ca705%7D,"各省、自治区、直辖市及新疆生产建设兵团发展改革委、经贸委（经委）：
 
    为了贯彻落实《可再生能源法》，合理开发利用可再生能源资源，促进能源资源节约和环境保护，应对全球气候变化，我委组织制定了《可再生能源中长期发展规划》，并已经国务院审议通过，现印发你们，请按照执行。
 
  
 
中华人民共和国国家发展和改革委员会
二○○七年八月三十一日
 
主题词:规划  能源  通知",国家发展改革委关于印发可再生能源中长期发展规划的通知
2007-1-22,http://zfxxgk.ndrc.gov.cn/PublicItemView.aspx?ItemID=%7B0c3ebd9e-3962-419e-884e-e643bca3a22f%7D,"我国是世界第一产煤大国，煤炭产量占世界的37%。煤炭是我国的主要能源，分别占一次能源生产和消费总量的76%和69%，在未来相当长的时期内，我国仍将是以煤为主的能源结构。随着煤炭工业经济增长方式的转变、煤炭用途的扩展，煤炭的战略地位仍然十分重要。
    根据《中华人民共和国国民经济和社会发展第十一个五年规划纲要》和《国务院关于促进煤炭工业健康发展的若干意见》，国家发展改革委组织有关研究单位和大型煤炭企业编制了《煤炭工业“十一五”发展规划》（以下简称《规划》）。在总结分析煤炭工业发展状况、存在问题和面临形势的基础上，提出了“十一五”时期煤炭工业的发展方针、目标、主要任务和政策措施。
    《规划》以邓小平理论、“三个代表”重要思想和科学发展观为指导，提出了以煤炭整合、有序开发为重点，完善体制、创新机制，强化管理、保障安全，改小建大、优化结构，依靠科技、促进升级，深度加工、洁净利用，节约资源、保护环境，构建与社会主义市场经济体制相适应的新型煤炭工业体系。
    《规划》提出了煤炭工业发展的主要任务，即优化煤炭布局，调控煤炭总量，建设大型煤炭基地，培育大型煤炭企业集团，整合改造中小型煤矿，淘汰资源回收率低、安全隐患大的小煤矿，加快煤炭科技创新，提高煤矿安全生产水平，建设资源节约型和环境友好型矿区。
    为建设与社会主义市场经济体制相适应的新型煤炭工业体系，必须贯彻科学发展观，健全和完善煤炭宏观调控体系，加强大型煤炭基地建设，加快煤炭企业重组，促进煤炭与相关产业协调发展，优先发展煤炭科技教育，加强煤矿安全综合治理，发展循环经济，保护矿区环境，提高矿工劳动保障和生活水平，解决煤矿历史遗留问题。
